cnpj;optante_simples;optante_simei
40571039000183;SIM;NÃO
40576008000115;SIM;SIM
40599834000180;NÃO;NÃO
40605833000109;NÃO INFORMADO;NÃO INFORMADO
40613942000160;SIM;SIM
40634653000147;SIM;SIM
40646346000186;SIM;SIM
40667221000132;SIM;SIM
40701803000198;SIM;SIM
40719472000113;SIM;SIM
40734443000120;SIM;SIM
40782530000153;SIM;SIM
40803982000174;SIM;SIM
40809851000102;SIM;SIM
40873816000144;SIM;SIM
40893940000171;NÃO INFORMADO;NÃO INFORMADO
40923940000177;SIM;SIM
40937247000153;SIM;SIM
40967954000192;SIM;SIM
41017060000102;SIM;SIM
41036270000130;SIM;SIM
41073125000129;SIM;SIM
41086499000189;SIM;SIM
41087448000171;SIM;SIM
41129368000131;SIM;SIM
41178928000148;SIM;SIM
41223253000101;SIM;SIM
41229944000112;SIM;SIM
41247233000170;SIM;SIM
41303468000132;SIM;SIM
41353783000174;SIM;NÃO
41389979000119;SIM;SIM
41402253000179;SIM;NÃO
41421501000129;SIM;NÃO
41422927000105;NÃO INFORMADO;NÃO INFORMADO
41431332000108;SIM;SIM
41495781000110;SIM;NÃO
41508042000115;SIM;NÃO
41515596000140;SIM;NÃO
41536776000108;SIM;SIM
41571193000118;SIM;NÃO
41631046000196;SIM;NÃO
41633369000119;SIM;SIM
41633591000111;SIM;SIM
41653963000171;SIM;SIM
41677580000133;SIM;SIM
41709027000135;SIM;SIM
41753787000140;NÃO INFORMADO;NÃO INFORMADO
41762925000238;NÃO INFORMADO;NÃO INFORMADO
41782445000158;SIM;SIM
41793797000109;SIM;SIM
41847850000107;SIM;SIM
41861769000181;SIM;SIM
41865799000166;SIM;SIM
41893654000179;NÃO INFORMADO;NÃO INFORMADO
41904092000111;NÃO INFORMADO;NÃO INFORMADO
41904643000147;SIM;SIM
41909005000119;SIM;SIM
41914920000100;SIM;NÃO
41942266000130;SIM;SIM
41988880000133;SIM;SIM
42000739000143;SIM;SIM
42019867000139;SIM;NÃO
42030887000100;NÃO INFORMADO;NÃO INFORMADO
42036303000104;SIM;SIM
42039419000105;SIM;SIM
42039585000101;SIM;SIM
42056419000105;SIM;NÃO
42069780000176;SIM;SIM
42090697000189;SIM;SIM
42092309000107;SIM;NÃO
42108330000145;SIM;SIM
42111339000105;SIM;SIM
42118370000178;SIM;SIM
42132259000136;SIM;SIM
42133212000197;SIM;SIM
42156143000137;SIM;SIM
42191283000146;SIM;SIM
42207781000130;SIM;SIM
42208134000142;SIM;SIM
42260524000161;SIM;SIM
42334803000122;SIM;SIM
42343456000102;SIM;SIM
42346529000101;SIM;SIM
42370207000106;SIM;SIM
42376382000100;SIM;SIM
42423780000122;NÃO;NÃO
42427514000178;SIM;NÃO
42444722000185;SIM;SIM
42474526000153;SIM;SIM
42474921000136;SIM;SIM
42549588000187;SIM;SIM
42593946000159;SIM;SIM
42613433000162;SIM;SIM
42637483000180;SIM;SIM
42646314000106;SIM;NÃO
42660562000101;SIM;NÃO
42709472000168;SIM;SIM
42736982000124;SIM;SIM
42741805000136;SIM;SIM
42756939000120;SIM;SIM
42787512000190;SIM;NÃO
42796723000199;SIM;SIM
42803291000104;SIM;SIM
42839108000112;SIM;SIM
42841935000140;SIM;NÃO
42849884000101;SIM;SIM
42886599000152;SIM;NÃO
42934350000175;NÃO INFORMADO;NÃO INFORMADO
42989465000167;SIM;SIM
43032431000142;SIM;SIM
43038309000183;NÃO INFORMADO;NÃO INFORMADO
43041066000132;SIM;SIM
43042750000139;SIM;SIM
43087339000180;SIM;SIM
43134833000158;SIM;SIM
43187418000162;NÃO;NÃO
43230560000145;SIM;NÃO
43231129000113;SIM;NÃO
43241513000105;SIM;SIM
43250429000140;SIM;SIM
43296260000169;SIM;NÃO
43359478000115;SIM;SIM
43366801000188;SIM;SIM
43386638000115;SIM;NÃO
43403739000157;SIM;SIM
43457151000186;SIM;NÃO
43485314000134;SIM;SIM
43510582000169;SIM;SIM
43535018000109;SIM;SIM
43572168000184;SIM;SIM
43599911000190;SIM;NÃO
43691463000150;SIM;SIM
43716064000104;SIM;NÃO
43719556000145;SIM;SIM
43719966000196;SIM;SIM
43728754000175;SIM;SIM
43731494000197;SIM;NÃO
43761233000110;SIM;SIM
43790075000126;SIM;SIM
43864037000170;SIM;SIM
43866337000199;SIM;SIM
43869035000174;SIM;SIM
43904445000109;SIM;SIM
43916661000174;SIM;SIM
43955925000107;SIM;SIM
43972084000138;SIM;SIM
43975037000148;SIM;SIM
43994427000165;SIM;SIM
44044342000189;SIM;SIM
44048644000125;SIM;SIM
44068186000196;SIM;SIM
44080278000191;SIM;SIM
44095787000198;SIM;SIM
44144636000182;SIM;SIM
44163767000107;SIM;SIM
44228004000105;NÃO INFORMADO;NÃO INFORMADO
44230244000136;SIM;SIM
44230975000181;SIM;SIM
44235119000119;SIM;SIM
44256174000195;NÃO INFORMADO;NÃO INFORMADO
44275932000112;SIM;SIM
44286048000183;SIM;SIM
44311912000150;SIM;SIM
44322768000157;SIM;SIM
44339343000150;SIM;SIM
44364849000110;SIM;SIM
44377446000105;SIM;SIM
44416910000125;SIM;SIM
44453288000125;SIM;SIM
44477584000166;SIM;SIM
44478617000192;SIM;SIM
44491222000120;SIM;SIM
44496845000195;SIM;SIM
44500459000120;SIM;SIM
44503793000137;SIM;SIM
44514058000129;SIM;SIM
44576183000163;SIM;SIM
44578523000195;SIM;SIM
44622904000124;SIM;NÃO
44630610000144;SIM;SIM
44645637000100;SIM;NÃO
44648008000134;SIM;SIM
44654953000149;SIM;SIM
44660757000187;NÃO INFORMADO;NÃO INFORMADO
44726960000109;SIM;SIM
44770034000130;SIM;SIM
44774526000102;NÃO INFORMADO;NÃO INFORMADO
44776038000126;SIM;SIM
44784942000183;SIM;NÃO
44845367000181;SIM;NÃO
44881604000160;SIM;SIM
44885342000101;SIM;SIM
44926750000164;SIM;SIM
44969410000110;SIM;SIM
45022333000150;SIM;NÃO
45024535000130;SIM;SIM
45024750000131;SIM;SIM
45036050000167;NÃO;NÃO
45045039000163;SIM;SIM
45067804000146;SIM;SIM
45084729000121;SIM;SIM
45120950000198;SIM;SIM
45163356000184;SIM;SIM
45176217000195;SIM;SIM
45272144000135;SIM;NÃO
45277002000160;SIM;SIM
45308660000172;SIM;SIM
45311997000139;SIM;SIM
45338980000175;SIM;SIM
45376295000133;SIM;NÃO
45414833000137;SIM;NÃO
45419765000107;NÃO INFORMADO;NÃO INFORMADO
45450162000160;SIM;SIM
45468092000177;SIM;SIM
45472363000168;SIM;SIM
45516034000171;SIM;SIM
45519075000111;SIM;SIM
45527434000182;SIM;SIM
45529124000105;SIM;NÃO
45538052000154;SIM;SIM
45553778000166;SIM;SIM
45583901000191;SIM;SIM
45604822000110;SIM;SIM
45612665000194;SIM;SIM
45690668000146;NÃO INFORMADO;NÃO INFORMADO
45700915000148;SIM;NÃO
45764952000110;SIM;SIM
45821481000134;SIM;SIM
45829031000198;SIM;NÃO
45856504000146;SIM;SIM
45885086000115;SIM;SIM
45891798000147;SIM;SIM
45933095000134;SIM;SIM
45976480000169;SIM;SIM
45988986000198;SIM;NÃO
45992724001179;NÃO;NÃO
46012691000144;SIM;SIM
46017529000119;SIM;NÃO
46027063000132;SIM;SIM
46027594000125;SIM;SIM
46043383000186;SIM;SIM
46067912000181;SIM;SIM
46075940000140;SIM;SIM
46085214000109;SIM;SIM
46196058000153;SIM;SIM
46280295000106;SIM;SIM
46313543000160;SIM;SIM
46315896000107;SIM;SIM
46362940000121;SIM;SIM
46384941000177;SIM;NÃO
46390275000180;SIM;SIM
46414675000188;SIM;SIM
46451095000160;SIM;SIM
46451885000146;SIM;NÃO
46462658000116;SIM;SIM
46484784000171;SIM;SIM
46551465000131;SIM;SIM
46579584000100;SIM;SIM
46623337000156;SIM;SIM
46689450000134;SIM;SIM
46695424000119;NÃO INFORMADO;NÃO INFORMADO
46710847000160;SIM;SIM
46712946000181;SIM;SIM
46731817000130;SIM;SIM
46746766000110;SIM;SIM
46790258000130;SIM;NÃO
46796269000127;SIM;SIM
46799203000190;SIM;SIM
46803398000103;SIM;SIM
46803743000109;NÃO INFORMADO;NÃO INFORMADO
46814791000194;SIM;SIM
46832025000152;SIM;SIM
46842877000120;SIM;SIM
46863876000162;SIM;SIM
46909876000156;SIM;SIM
46939627000103;SIM;NÃO
46970085000131;SIM;NÃO
47015529000142;SIM;SIM
47020099000157;SIM;SIM
47075778000123;SIM;NÃO
47146904000193;SIM;SIM
47168860000100;SIM;SIM
47201170000106;SIM;NÃO
47211160000143;SIM;SIM
47251861000106;SIM;SIM
47264394000159;SIM;SIM
47271057000199;SIM;SIM
47319346000110;SIM;SIM
47319675000161;SIM;SIM
47342634000196;SIM;SIM
47365188000135;SIM;SIM
47421668000176;SIM;SIM
47425477000182;SIM;SIM
47433498000140;SIM;SIM
47468737000105;SIM;SIM
47511047000183;SIM;NÃO
47518516000196;SIM;SIM
47527217000118;SIM;SIM
47548349000126;NÃO INFORMADO;NÃO INFORMADO
47565511000114;SIM;SIM
47600827000108;NÃO INFORMADO;NÃO INFORMADO
47605172000152;NÃO INFORMADO;NÃO INFORMADO
47605963000182;SIM;SIM
47611616000162;SIM;NÃO
47642851000100;SIM;SIM
47650914000161;SIM;SIM
47665958000165;SIM;SIM
47679768000105;SIM;NÃO
47703058000165;SIM;SIM
47703345000175;SIM;SIM
47715853000173;SIM;SIM
47741596000144;SIM;SIM
47873814000102;NÃO INFORMADO;NÃO INFORMADO
47886504000114;SIM;SIM
47898955000171;SIM;SIM
47928963000113;NÃO INFORMADO;NÃO INFORMADO
47935504000167;NÃO INFORMADO;NÃO INFORMADO
47945671000199;NÃO INFORMADO;NÃO INFORMADO
48000581000198;NÃO INFORMADO;NÃO INFORMADO
48028891000110;NÃO INFORMADO;NÃO INFORMADO
48033059000102;NÃO INFORMADO;NÃO INFORMADO
48069315000111;NÃO INFORMADO;NÃO INFORMADO
48074183000116;NÃO INFORMADO;NÃO INFORMADO
48076751000118;NÃO INFORMADO;NÃO INFORMADO
48086352000138;NÃO INFORMADO;NÃO INFORMADO
48098769000110;NÃO INFORMADO;NÃO INFORMADO
48124212000107;NÃO INFORMADO;NÃO INFORMADO
48167806000103;NÃO INFORMADO;NÃO INFORMADO
48185674000134;NÃO INFORMADO;NÃO INFORMADO
48196199000100;NÃO INFORMADO;NÃO INFORMADO
48212225000138;NÃO INFORMADO;NÃO INFORMADO
48223211000110;NÃO INFORMADO;NÃO INFORMADO
48248971000181;NÃO INFORMADO;NÃO INFORMADO
48263815000190;NÃO INFORMADO;NÃO INFORMADO
48266797000108;NÃO INFORMADO;NÃO INFORMADO
48341213000103;NÃO INFORMADO;NÃO INFORMADO
48356478000185;NÃO INFORMADO;NÃO INFORMADO
48366634000199;NÃO INFORMADO;NÃO INFORMADO
49263189000102;NÃO;NÃO
50746577000115;NÃO;NÃO
50926955000142;NÃO;NÃO
52180593000119;SIM;NÃO
53113791000122;NÃO;NÃO
53585527000949;NÃO INFORMADO;NÃO INFORMADO
54140165000198;NÃO;NÃO
55040042000148;NÃO;NÃO
55278311000109;SIM;NÃO
55970909000164;SIM;NÃO
56720428000163;NÃO;NÃO
57593832000186;NÃO;NÃO
57710907000161;NÃO;NÃO
58340183000174;NÃO;NÃO
58728858000157;NÃO;NÃO
59273367032325;NÃO INFORMADO;NÃO INFORMADO
59704510001245;NÃO;NÃO
60102621000108;NÃO;NÃO
61088894000108;NÃO;NÃO
61669966000372;NÃO;NÃO
62144175000120;NÃO;NÃO
62377981000148;NÃO;NÃO
63498331000113;SIM;NÃO
65665093000119;NÃO;NÃO
67043125001303;NÃO INFORMADO;NÃO INFORMADO
67960229000653;NÃO;NÃO
73167892000193;SIM;NÃO
73853970000103;SIM;NÃO
74019910000152;NÃO;NÃO
74237298000275;NÃO INFORMADO;NÃO INFORMADO
74564592000100;SIM;NÃO
75446948000174;NÃO;NÃO
75584110009446;NÃO;NÃO
76707512000154;NÃO;NÃO
77960573000191;NÃO;NÃO
78445673000223;NÃO;NÃO
78586674002231;NÃO;NÃO
79048450000104;NÃO;NÃO
79732970000131;SIM;NÃO
79801205000126;NÃO;NÃO
81414997000128;SIM;SIM
82027459000143;NÃO;NÃO
87557948000120;NÃO;NÃO
88212113082904;NÃO INFORMADO;NÃO INFORMADO
88661681000422;NÃO;NÃO
89637490000145;NÃO;NÃO
89850341000160;NÃO;NÃO
91024158000157;SIM;NÃO
92076462000100;SIM;NÃO
92754738000162;NÃO;NÃO
93355469000124;SIM;NÃO
94069770000215;NÃO INFORMADO;NÃO INFORMADO
94813102000170;NÃO;NÃO
95817532000122;NÃO;NÃO
96571765000150;NÃO;NÃO
97191902000194;NÃO;NÃO
97542647000187;NÃO;NÃO
00000000000191;NÃO;NÃO
00000000328405;NÃO;NÃO
00059319000192;NÃO;NÃO
00218928000147;SIM;NÃO
00242184000104;NÃO;NÃO
00556667000256;NÃO;NÃO
00696185000110;SIM;NÃO
00934861000147;SIM;NÃO
00980086000247;NÃO;NÃO
01104937000170;NÃO;NÃO
01282244000177;NÃO;NÃO
01301391000228;NÃO;NÃO
01383961000195;SIM;NÃO
01545826000107;NÃO;NÃO
01555122000107;NÃO;NÃO
01609290000138;NÃO;NÃO
01787306000100;SIM;NÃO
01838723000127;NÃO;NÃO
01924669000132;NÃO;NÃO
01971614000183;NÃO;NÃO
01988222000127;SIM;NÃO
02016256000112;SIM;NÃO
02101989000236;NÃO INFORMADO;NÃO INFORMADO
02128461000170;NÃO;NÃO
02404504000100;NÃO;NÃO
02555465000134;NÃO;NÃO
02585924012309;NÃO;NÃO
02744156000102;SIM;NÃO
02832547000189;SIM;SIM
02852677000183;NÃO;NÃO
02962641000152;NÃO;NÃO
03185564000134;NÃO;NÃO
03243876000157;SIM;NÃO
03261442000180;SIM;NÃO
03285176000125;NÃO;NÃO
03293963000119;NÃO;NÃO
03378521000175;NÃO;NÃO
03441939000180;NÃO;NÃO
03462027000194;SIM;NÃO
03485324000406;NÃO;NÃO
03496362000103;NÃO;NÃO
03613342000175;SIM;NÃO
03624974000487;NÃO INFORMADO;NÃO INFORMADO
03643856005566;NÃO;NÃO
03655822000107;NÃO;NÃO
03758318000124;NÃO;NÃO
03853896000140;NÃO;NÃO
03862585000147;NÃO;NÃO
03921801000188;NÃO;NÃO
03932942000104;NÃO;NÃO
03991307000190;NÃO;NÃO
03992917000108;NÃO;NÃO
04352523000158;SIM;NÃO
04448482000106;SIM;NÃO
04496959000110;NÃO;NÃO
04558953000201;NÃO;NÃO
04563989000100;NÃO;NÃO
04565935000176;NÃO;NÃO
04576569000231;NÃO;NÃO
04605426000120;SIM;NÃO
04612535000174;NÃO;NÃO
04706732000152;NÃO;NÃO
04798608000164;SIM;NÃO
04806456000102;NÃO;NÃO
04839833000100;SIM;NÃO
04844451000166;SIM;NÃO
04878110000101;SIM;NÃO
05055075000193;NÃO;NÃO
05286399000485;NÃO INFORMADO;NÃO INFORMADO
05339222000157;SIM;NÃO
05346644004228;NÃO;NÃO
05578540000170;SIM;NÃO
05587864000175;SIM;NÃO
05681837000167;SIM;NÃO
05741708000117;SIM;NÃO
05832716000179;NÃO;NÃO
05834681000107;SIM;NÃO
05883853000132;SIM;NÃO
05906856000144;NÃO;NÃO
05975696000195;NÃO;NÃO
06044176000202;NÃO;NÃO
06047087000139;NÃO;NÃO
06086715000195;NÃO;NÃO
06239063000262;NÃO INFORMADO;NÃO INFORMADO
06305912000310;NÃO;NÃO
06326392000160;NÃO;NÃO
06879279000101;SIM;NÃO
06882416000167;NÃO;NÃO
07047251000170;NÃO;NÃO
07077775000295;NÃO INFORMADO;NÃO INFORMADO
07078234000109;NÃO;NÃO
07128323000104;NÃO;NÃO
07136283000142;NÃO;NÃO
07420874000147;NÃO;NÃO
07535695000155;NÃO;NÃO
07547200000108;SIM;NÃO
07575550000188;NÃO;NÃO
07668738000170;SIM;NÃO
07681553000104;SIM;NÃO
07800597000106;SIM;NÃO
07825400000185;SIM;NÃO
07846891000140;SIM;NÃO
07871961000110;NÃO;NÃO
07874968000196;NÃO;NÃO
07923294000253;NÃO;NÃO
08068681000131;NÃO;NÃO
08078847000109;NÃO;NÃO
08159965000133;NÃO;NÃO
08224587000124;NÃO;NÃO
08235067000117;SIM;NÃO
08338958000522;NÃO;NÃO
08418867000173;NÃO;NÃO
08445150000110;NÃO;NÃO
08467115000100;NÃO;NÃO
08471273000126;SIM;NÃO
08518621000173;NÃO;NÃO
08526886000113;NÃO;NÃO
08535363000133;NÃO;NÃO
08544832000180;NÃO;NÃO
08580964000320;NÃO;NÃO
08585659000320;NÃO;NÃO
08593047000118;NÃO;NÃO
08665902000159;NÃO;NÃO
08807432000110;NÃO;NÃO
08817578000147;SIM;NÃO
08855340000106;NÃO;NÃO
08865487000187;NÃO;NÃO
08899534000103;SIM;NÃO
09041168000110;NÃO;NÃO
09042817000105;NÃO;NÃO
09102288000180;NÃO;NÃO
09129228000150;NÃO;NÃO
09170877000103;NÃO;NÃO
09216174000160;NÃO;NÃO
09252987000106;SIM;NÃO
09288252000132;NÃO;NÃO
09301734000185;NÃO;NÃO
09306201000196;SIM;NÃO
09339505000150;SIM;NÃO
09479373000161;SIM;NÃO
09509008000152;NÃO;NÃO
09536254000101;NÃO;NÃO
09587219000294;NÃO;NÃO
09608541000686;NÃO;NÃO
09664694000136;NÃO;NÃO
10285590000108;NÃO;NÃO
10306081000297;SIM;NÃO
10309325000104;NÃO;NÃO
10425859000104;SIM;NÃO
10489763000100;NÃO;NÃO
10496097000129;NÃO;NÃO
10593927000136;NÃO;NÃO
10697158000116;NÃO;NÃO
10720451000157;SIM;NÃO
10772420001979;NÃO;NÃO
10835932000108;NÃO;NÃO
10865659000164;NÃO;NÃO
10868909000110;NÃO;NÃO
10887999000196;NÃO;NÃO
10894164000163;NÃO;NÃO
10948140001200;NÃO INFORMADO;NÃO INFORMADO
10961196000134;SIM;NÃO
10984062000139;NÃO;NÃO
10987866000191;SIM;NÃO
11006654000149;SIM;SIM
11071665000102;SIM;NÃO
11087775000162;NÃO;NÃO
11150990000160;SIM;NÃO
11171577000182;NÃO;NÃO
11325292000159;NÃO;NÃO
11361845000129;SIM;NÃO
11421994000136;NÃO;NÃO
11486430000181;SIM;NÃO
11527155000105;SIM;SIM
11535682000153;SIM;SIM
11694376000160;SIM;SIM
11705180000123;SIM;NÃO
11933472000113;SIM;SIM
12042439000166;SIM;SIM
12044340000101;NÃO;NÃO
12108897000150;NÃO;NÃO
12138411000127;SIM;SIM
12337252000190;NÃO;NÃO
12373589000152;SIM;SIM
12399950000110;SIM;NÃO
12432934000181;SIM;NÃO
12519340000102;SIM;NÃO
12533331000176;SIM;SIM
12653600000138;SIM;SIM
12675158000140;NÃO;NÃO
12679985000102;SIM;SIM
12682905000178;NÃO;NÃO
12694474000160;SIM;SIM
12779296000170;NÃO;NÃO
12810603000138;NÃO;NÃO
12831777000187;NÃO;NÃO
12877311000112;SIM;NÃO
12883330000151;SIM;SIM
12892467000172;SIM;NÃO
12895225000132;SIM;SIM
12941280000111;SIM;NÃO
12956210000137;SIM;SIM
13095820000156;SIM;NÃO
13104826000142;SIM;SIM
13112212000102;SIM;SIM
13196169000100;SIM;NÃO
13224882000110;SIM;NÃO
13336245000136;SIM;NÃO
13346640000108;SIM;SIM
13350390000171;SIM;SIM
13465383000115;SIM;SIM
13520921000127;NÃO;NÃO
13558297000157;NÃO;NÃO
14036345000100;SIM;SIM
14103878000167;SIM;SIM
14141205000100;NÃO;NÃO
14172646000160;SIM;SIM
14326931000199;SIM;SIM
14411229000123;SIM;SIM
14453071000154;SIM;NÃO
14456696000170;NÃO;NÃO
14496672000144;NÃO;NÃO
14622358000160;SIM;SIM
14819550000141;SIM;NÃO
14874954001290;NÃO INFORMADO;NÃO INFORMADO
14917179000231;NÃO;NÃO
14944220000188;SIM;SIM
15043133000112;SIM;SIM
15101405010580;NÃO;NÃO
15109806000190;SIM;SIM
15111441000138;SIM;NÃO
15424546000147;NÃO;NÃO
15425652000145;SIM;NÃO
15431374000139;SIM;SIM
15638741000170;SIM;NÃO
15651402000123;NÃO;NÃO
15680901000149;NÃO;NÃO
15703529000149;SIM;NÃO
15740207000170;NÃO;NÃO
15793994000118;SIM;SIM
15812604000100;SIM;SIM
16105961000362;NÃO;NÃO
16369226000102;NÃO;NÃO
16466861000108;SIM;SIM
16572329000167;SIM;NÃO
16589149000198;SIM;SIM
16670085015500;NÃO;NÃO
16767199000118;SIM;SIM
17067607000191;SIM;SIM
17179126000178;SIM;SIM
17193806000146;NÃO;NÃO
17225810000149;SIM;NÃO
17281106000103;NÃO;NÃO
17299394000123;SIM;SIM
17322687000184;SIM;SIM
17357641000362;NÃO;NÃO
17390179000133;SIM;NÃO
17412099000131;NÃO;NÃO
17433826000228;NÃO;NÃO
17455042000209;NÃO INFORMADO;NÃO INFORMADO
17497233000144;SIM;SIM
17504110000193;NÃO;NÃO
17574540000181;NÃO;NÃO
17647523000127;SIM;SIM
17648762000100;NÃO;NÃO
17704497000121;NÃO;NÃO
17735438000110;SIM;NÃO
17793378000192;SIM;NÃO
17892111000152;NÃO;NÃO
17966147000133;NÃO;NÃO
18121958000104;SIM;SIM
18150741000114;SIM;NÃO
18153895000160;NÃO;NÃO
18156681000147;SIM;NÃO
18174270000184;NÃO;NÃO
18180789000175;NÃO;NÃO
18181714000109;SIM;NÃO
18224104000145;SIM;SIM
18240257000186;NÃO;NÃO
18249064000196;NÃO;NÃO
18317773000161;SIM;SIM
18361968000109;SIM;NÃO
18365306000107;SIM;SIM
18374547000112;SIM;SIM
18407914000137;SIM;SIM
18409930000169;NÃO;NÃO
18443521000189;SIM;SIM
18476977000145;NÃO;NÃO
18496618000150;SIM;SIM
18499326000170;SIM;NÃO
18591412000290;NÃO INFORMADO;NÃO INFORMADO
18786593000714;NÃO;NÃO
18929639000111;SIM;NÃO
19023668000182;NÃO;NÃO
19107226000114;NÃO;NÃO
19126220000194;NÃO;NÃO
19219127000124;SIM;SIM
19266084000138;SIM;SIM
19291576000183;SIM;SIM
19350464000156;SIM;SIM
19353062000105;SIM;NÃO
19391298000136;NÃO;NÃO
19416042000136;NÃO;NÃO
19510633000178;NÃO;NÃO
19544578000137;SIM;NÃO
19572284000119;NÃO;NÃO
19601999000152;NÃO;NÃO
19602946000156;SIM;SIM
19712500000184;SIM;NÃO
19731504000100;SIM;NÃO
19995996000140;SIM;NÃO
20004539000126;NÃO;NÃO
20036936000180;NÃO;NÃO
20113131000192;SIM;SIM
20118009000109;SIM;SIM
20124977000128;NÃO;NÃO
20230840000158;SIM;SIM
20245912000130;SIM;NÃO
20247322000147;NÃO;NÃO
20350178000170;NÃO;NÃO
20448597000149;SIM;SIM
20457877000113;SIM;SIM
20462314000113;SIM;SIM
20481039000185;NÃO;NÃO
20534604000125;SIM;SIM
20643826000186;SIM;SIM
20675852000196;SIM;SIM
20688169000193;SIM;SIM
20688786000199;SIM;SIM
20763093000113;SIM;SIM
20763743000120;SIM;SIM
20835742000144;SIM;SIM
20934810000122;NÃO;NÃO
21001750000158;SIM;SIM
21034977000108;NÃO;NÃO
21067479000153;SIM;SIM
21073362000182;SIM;SIM
21117557000187;SIM;NÃO
21164415000170;NÃO;NÃO
21278276000106;NÃO;NÃO
21300829000180;SIM;SIM
21419744000115;SIM;SIM
21434419000121;SIM;SIM
21457110000157;SIM;NÃO
21521308000152;SIM;NÃO
21534941000185;SIM;NÃO
21536618000140;SIM;SIM
21550141000158;SIM;NÃO
21596679000101;SIM;NÃO
21784307000109;NÃO;NÃO
21796945000131;SIM;SIM
21861610000150;SIM;NÃO
21888856000115;SIM;SIM
21905288000113;NÃO;NÃO
21907911000177;SIM;SIM
22104728000104;NÃO;NÃO
22285086000189;SIM;SIM
22307773000158;SIM;SIM
22316872000104;SIM;SIM
22377336000100;NÃO;NÃO
22421699000104;SIM;SIM
22434372000169;SIM;SIM
22445560000192;SIM;NÃO
22551160000161;SIM;SIM
22565049000124;SIM;NÃO
22609531000119;SIM;NÃO
22677520000176;NÃO;NÃO
22702395000107;SIM;SIM
22706338000104;SIM;SIM
22788171000160;SIM;SIM
22866379000150;SIM;NÃO
23024172000109;SIM;SIM
23030074000176;SIM;SIM
23104406000110;NÃO;NÃO
23157330000190;NÃO;NÃO
23199842000110;SIM;NÃO
23246105000120;SIM;SIM
23300799000137;SIM;NÃO
23302602000360;NÃO INFORMADO;NÃO INFORMADO
23335049000281;NÃO;NÃO
23336651000152;SIM;SIM
23339855000147;SIM;SIM
23353693000282;NÃO;NÃO
23369169000119;SIM;SIM
23371470000167;NÃO;NÃO
23433669000172;NÃO;NÃO
23433869000125;SIM;SIM
23443536000187;SIM;SIM
23603559000101;SIM;NÃO
23714617000174;SIM;SIM
23718077000105;SIM;SIM
23778571000157;SIM;NÃO
23821631000177;SIM;SIM
23843993000169;SIM;SIM
23850100000102;NÃO;NÃO
23856267000180;SIM;SIM
23877880000184;SIM;SIM
23956225000111;SIM;SIM
24022780000139;SIM;SIM
24065445000118;SIM;NÃO
24081327000101;SIM;SIM
24098427000132;SIM;SIM
24364084000100;SIM;SIM
24364738000104;SIM;SIM
24392208000161;SIM;NÃO
24518496000158;NÃO;NÃO
24538475000102;SIM;NÃO
24686129000163;SIM;SIM
24692083000438;NÃO INFORMADO;NÃO INFORMADO
24715968000162;NÃO;NÃO
24750527000100;SIM;SIM
24774100000133;SIM;SIM
24775518000165;SIM;SIM
24789163000163;SIM;NÃO
24796505000172;SIM;SIM
24801201000156;NÃO;NÃO
24837164000136;SIM;SIM
24892073000101;SIM;NÃO
24990777000109;NÃO;NÃO
25037989000139;SIM;SIM
25146588000389;SIM;NÃO
25184984000139;SIM;SIM
25197184000152;SIM;SIM
25215853000171;SIM;NÃO
25236386000166;SIM;NÃO
25264145000120;SIM;NÃO
25273167000157;SIM;SIM
25453225000124;SIM;SIM
25912519000177;SIM;SIM
26031639000128;SIM;NÃO
26089666000151;NÃO;NÃO
26120789000108;SIM;SIM
26127429000138;NÃO;NÃO
26234940000139;SIM;SIM
26250164000160;SIM;NÃO
26284217000164;SIM;SIM
26288656000145;SIM;SIM
26333188000183;SIM;SIM
26342663000188;NÃO;NÃO
26391683000149;SIM;SIM
26462693000128;NÃO;NÃO
26536055000104;SIM;SIM
26539915000163;SIM;SIM
26615948000145;NÃO;NÃO
26650701000160;NÃO;NÃO
26655736000191;SIM;SIM
26675344000194;SIM;NÃO
26949741000107;SIM;SIM
26953545000106;NÃO;NÃO
26982662000106;SIM;SIM
27093558000115;NÃO;NÃO
27106115000111;SIM;NÃO
27118228000137;SIM;SIM
27166457000127;SIM;SIM
27192940000186;SIM;NÃO
27268319000159;SIM;SIM
27303556000103;SIM;SIM
27319590000176;SIM;SIM
27336814000158;SIM;NÃO
27366314000169;SIM;SIM
27402701000103;SIM;SIM
27440773000145;SIM;SIM
27450826000109;SIM;NÃO
27470540000195;SIM;SIM
27492573000136;SIM;SIM
27504812000120;SIM;SIM
27507158000109;SIM;SIM
27517095000171;SIM;SIM
27606386000136;SIM;SIM
27683608000114;SIM;SIM
27771582000166;SIM;SIM
27795850000180;SIM;NÃO
27875463000153;SIM;SIM
27896115000162;NÃO;NÃO
27969438000139;SIM;SIM
28017106000117;SIM;SIM
28074777000110;SIM;SIM
28140303000129;SIM;SIM
28162122000101;NÃO;NÃO
28229815000166;SIM;SIM
28256335000275;NÃO INFORMADO;NÃO INFORMADO
28292023000136;SIM;SIM
28337558000186;SIM;NÃO
28338370000152;SIM;SIM
28356398000112;SIM;SIM
28363128000139;NÃO;NÃO
28383710000167;SIM;SIM
28434363000154;SIM;SIM
28481819000137;SIM;NÃO
28517326000100;SIM;SIM
28520678000114;SIM;SIM
28524891000102;SIM;SIM
